Field,Experience,Location,Company Size,Salary,URL
IT - Phần mềm,Dưới 1 năm,Hà Nội,25-99 nhân viên,8 - 12 triệu,https://www.topcv.vn/viec-lam/concept-artist/1535286.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Viễn thông,2 năm,Hà Nội,5000+ nhân viên,18 - 30 triệu,https://www.topcv.vn/viec-lam/cyber-incident-responder/1655199.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,3 năm,Hà Nội,100-499 nhân viên,25 - 40 triệu,https://www.topcv.vn/viec-lam/quan-tri-du-an-phan-mem/350443.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,5 năm,Hà Nội,100-499 nhân viên,30 - 40 triệu,https://www.topcv.vn/viec-lam/techlead-net-good-at-english/1655168.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,1 năm,Hà Nội,25-99 nhân viên,8 - 15 triệu,https://www.topcv.vn/viec-lam/nhan-vien-dieu-phoi-du-an-project-coordinator/1655161.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,3 năm,Hà Nội,100-499 nhân viên,13 - 18 triệu,https://www.topcv.vn/viec-lam/system-admin/1655105.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,2 năm,Hà Nội,100-499 nhân viên,17 - 30 triệu,https://www.topcv.vn/viec-lam/android-developer/1655584.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Giải trí,3 năm,Hà Nội,25-99 nhân viên,18 - 25 triệu,https://www.topcv.vn/viec-lam/truong-bo-phan-san-xuat-hoat-hinh-2d/1655509.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,1 năm,Hà Nội,25-99 nhân viên,Tới 18 triệu,https://www.topcv.vn/viec-lam/ky-su-he-thong-system-engineer/1655085.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,1 năm,Hồ Chí Minh,25-99 nhân viên,10 - 20 triệu,https://www.topcv.vn/viec-lam/development-operations-devops/596107.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Ngân hàng,2 năm,Hồ Chí Minh,5000+ nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/team-lead-it-security/1577540.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Giải trí,2 năm,Hà Nội,25-99 nhân viên,13 - 18 triệu,https://www.topcv.vn/viec-lam/truong-nhom-san-xuat-hoat-hinh-2d/1128286.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,2 năm,Hà Nội,100-499 nhân viên,"600 - 1,500 USD",https://www.topcv.vn/viec-lam/ky-su-cau-noi-tiem-nang-potential-brse-jlpt-n3/937367.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Marketing / Truyền thông / Quảng cáo,1 năm,Hà Nội,10-24 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/thiet-ke-2d-mang-truyen-thong-su-kien/1607969.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
Xuất nhập khẩu,3 năm,Hồ Chí Minh,10-24 nhân viên,15 - 17 triệu,https://www.topcv.vn/viec-lam/3d-designer/1655039.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/1655036.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355183
IT - Phần mềm,Dưới 1 năm,Hà Nội,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/sales-it-tieng-han/1655023.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/ux-ui-designer/1595802.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Ngân hàng,3 năm,Hồ Chí Minh,5000+ nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/senior-backend-developer/1607122.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Nhà hàng / Khách sạn,1 năm,Hà Nội,100-499 nhân viên,9 - 12 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-nganh-fb-1-nam-kinh-nghiem-o-ha-noi/1655410.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,Dưới 1 năm,Hà Nội,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh/1637260.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,Hồ Chí Minh,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/fullstack-developer/1175831.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Bán lẻ - Hàng tiêu dùng - FMCG,2 năm,Hà Nội,1000+ nhân viên,15 - 17 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-2d/1438343.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,"Hà Nội, Hồ Chí Minh",1000+ nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/automotive-android-framework-engineer/1654948.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Hà Nội,100-499 nhân viên,30 - 60 triệu,https://www.topcv.vn/viec-lam/it-project-manager-tieng-nhat-tot/1563545.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,1 năm,Hồ Chí Minh,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/graphic-designer-marketing-agency/889454.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hà Nội,25-99 nhân viên,20 - 25 triệu,https://www.topcv.vn/viec-lam/sale-it-account-executive-junior/1603077.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,4 năm,Hồ Chí Minh,25-99 nhân viên,"900 - 1,400 USD",https://www.topcv.vn/viec-lam/graphic-designer/850640.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Hà Nội,100-499 nhân viên,30 - 60 triệu,https://www.topcv.vn/viec-lam/truong-phong-kinh-doanh-thuong-mai-dien-tu/622181.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,1 năm,Hồ Chí Minh,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/nhan-vien-quan-tri-he-thong-youtube/1654860.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/brand/cophanvienthongfpt/tuyen-dung/thuc-tap-sinh-thiet-ke-an-pham-truyen-thong-j1654847.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,Hà Nội,100-499 nhân viên,25 - 35 triệu,https://www.topcv.vn/viec-lam/process-quality-assurance/1485192.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Đà Nẵng,100-499 nhân viên,10 - 12 triệu,https://www.topcv.vn/viec-lam/manual-tester/1608706.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,Hà Nội,1000+ nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/automotive-test-engineer/1654825.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Giải trí,1 năm,Nghệ An,25-99 nhân viên,8 - 12 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-desinger/1584429.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,5 năm,Hà Nội,25-99 nhân viên,Tới 50 triệu,https://www.topcv.vn/viec-lam/senior-3d-unity-developer-ar-vr/1560093.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Bất động sản,4 năm,Hà Nội,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/visual-decoration-designer-2d-3d-designer/1654764.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Agency (Design/Development),1 năm,Hồ Chí Minh,10-24 nhân viên,8 - 15 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-graphic-design/1654143.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/outsystem-developer/1653640.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,3 năm,Đà Nẵng,25-99 nhân viên,10 - 15 triệu,https://www.topcv.vn/viec-lam/motion-graphic-designer/1422359.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Thương mại tổng hợp,1 năm,Hà Nội,25-99 nhân viên,12 - 30 triệu,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-crm/1650958.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,"Hà Nội, Hồ Chí Minh",100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/business-development-executive-global-market/1279413.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
In ấn / Xuất bản,1 năm,Hà Nội,25-99 nhân viên,10 - 15 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-graphic-designer/1065139.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Nước Ngoài,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/business-development-executive-thi-truong-han/1531323.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,Không yêu cầu,Hồ Chí Minh,500-1000 nhân viên,8.5 - 32 triệu,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-web-khong-yeu-cau-kinh-nghiem/938808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Cần Thơ,100-499 nhân viên,20 - 60 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh/1064273.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hồ Chí Minh,100-499 nhân viên,20 - 60 triệu,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-giai-phap-e-commerce/1149479.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hà Nội,100-499 nhân viên,20 - 60 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-giai-phap-kinh-doanh/1149213.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Cần Thơ,100-499 nhân viên,30 - 70 triệu,https://www.topcv.vn/viec-lam/truong-phong-kinh-doanh/1134639.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Đồng Nai,100-499 nhân viên,30 - 40 triệu,https://www.topcv.vn/viec-lam/sale-leader-b2b/1210210.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Hà Nội,100-499 nhân viên,30 - 40 triệu,https://www.topcv.vn/viec-lam/sale-leader-b2b/1383790.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Cần Thơ,100-499 nhân viên,30 - 40 triệu,https://www.topcv.vn/viec-lam/truong-phong-bo-phan-kinh-doanh/1210224.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hồ Chí Minh,100-499 nhân viên,20 - 60 triệu,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-phan-mem-ban-hang-fb/1560994.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,Hà Nội,100-499 nhân viên,25 - 50 triệu,https://www.topcv.vn/viec-lam/ai-engineer-llm-nlp-fluent-in-english/1653428.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,Dưới 1 năm,Hồ Chí Minh & 4 nơi khác,100-499 nhân viên,10 - 30 triệu,https://www.topcv.vn/viec-lam/sale-phan-mem-giai-phap-doanh-nghiep/1655275.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Khác,1 năm,Hà Nội,25-99 nhân viên,9 - 12 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-graphic-design-di-lam-ngay/1604466.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/tester/1591419.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/leader-it/1591409.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,1 năm,Hồ Chí Minh,10-24 nhân viên,9 - 12 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/1319744.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Marketing / Truyền thông / Quảng cáo,1 năm,Hà Nội,25-99 nhân viên,8 - 10 triệu,https://www.topcv.vn/viec-lam/nhan-vien-designer/1548371.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hà Nội,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-ca/1654590.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,2 năm,Hồ Chí Minh,25-99 nhân viên,15 - 20 triệu,https://www.topcv.vn/viec-lam/trien-khai-du-an-ha-tang-cong-nghe-thong-tin/1652296.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,3 năm,Thừa Thiên Huế,100-499 nhân viên,14 - 17 triệu,https://www.topcv.vn/viec-lam/middle-php/1654580.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,Dưới 1 năm,Hà Nội,1000+ nhân viên,"600 - 5,000 USD",https://www.topcv.vn/viec-lam/ky-su-trien-khai-he-thong-phan-mem/1594619.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
IT - Phần mềm,1 năm,Hà Nội,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sale-b2b/1654491.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Sản xuất,2 năm,Bình Dương,100-499 nhân viên,11 - 15 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa/1605868.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355187
Khác,1 năm,Hồ Chí Minh,10-24 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/designer/1603253.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Dược phẩm / Y tế / Công nghệ sinh học,3 năm,Hà Nội,3000+ nhân viên,20 - 35 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-odoo/1558550.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Marketing / Truyền thông / Quảng cáo,Không yêu cầu,Hồ Chí Minh,10-24 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/thuc-tap-sinh-graphic-designer/1330700.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/2d-game-artist/1271947.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/truong-nhom-3d-animation/983851.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,4 năm,Hồ Chí Minh,10-24 nhân viên,18 - 30 triệu,https://www.topcv.vn/viec-lam/ai-research-instruction-engineer-master/1609292.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Thiết kế / kiến trúc,1 năm,Hồ Chí Minh,10-24 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-graphic-designer/1610755.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Khác,1 năm,Hà Nội,100-499 nhân viên,10 - 15 triệu,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh/1203618.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,2 năm,Hồ Chí Minh & 3 nơi khác,100-499 nhân viên,25 - 45 triệu,https://www.topcv.vn/viec-lam/sale-leader-manh-quan-ly-doi-ngu-telesales/1653615.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,Dưới 1 năm,"Hồ Chí Minh, Đà Nẵng",100-499 nhân viên,15 - 25 triệu,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-mang-xuat-khau-logistics/1653595.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Dược phẩm / Y tế / Công nghệ sinh học,1 năm,"Miền Bắc, Miền Nam",25-99 nhân viên,10 - 20 triệu,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phan-mem/1492930.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Khác,5 năm,Hà Nội,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/truong-bo-phan-cong-nghe-thong-tin/1655310.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,3 năm,Hà Nội,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/brse-tieng-nhat-n2/1611929.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/thuc-tap-sinh-thiet-ke-do-hoa/1499799.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Viễn thông,2 năm,Hồ Chí Minh,500-1000 nhân viên,40 - 45 triệu,https://www.topcv.vn/viec-lam/software-project-manager/1515863.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,2 năm,"Hồ Chí Minh, Hà Nội",500-1000 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse-n2-n1/1141506.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/brand/fptis/tuyen-dung/nhan-vien-kinh-doanh-giai-phap-y-te-dien-tu-j794682.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Khác,2 năm,Hà Nội,25-99 nhân viên,12 - 16 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-graphic-designer/1470564.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Giáo dục / Đào tạo,Dưới 1 năm,Hồ Chí Minh,25-99 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/graphic-designer-intern/1655175.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,1 năm,Hà Nội,100-499 nhân viên,Thoả thuận,https://www.topcv.vn/viec-lam/business-development-khoi-doanh-nghiep/1609909.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Sản xuất,Dưới 1 năm,Bến Tre,5000+ nhân viên,13.7 - 15 triệu,https://www.topcv.vn/viec-lam/chuyen-vien-it/1654642.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/nhan-vien-gan-nhan-du-lieu-song-ngu-tieng-han-topik-4-va-tieng-anh-b1-15-trieu-thang/1654486.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Xây dựng,5 năm,Hà Nội,25-99 nhân viên,18 - 25 triệu,https://www.topcv.vn/viec-lam/quan-ly-he-thong-bim-bim-manager/1611703.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
N/A,N/A,N/A,N/A,N/A,https://www.topcv.vn/viec-lam/project-manager-of-web-development/1654454.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
Sản xuất,1 năm,Hà Nội,100-499 nhân viên,10 - 15 triệu,https://www.topcv.vn/viec-lam/nhan-vien-design/1654809.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
IT - Phần mềm,Không yêu cầu,Hà Nội,25-99 nhân viên,8.5 - 9 triệu,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-designer-uu-tien-nu/1654586.html?ta_source=JobSearchList_LinkDetail&u_sr_id=2BTFH7pngJ1pylw9WqKAfG2mAWHIWqWIJd40iluX_1742355189
